  EVENTID;TYPE;AUTHOR   ;DATE      ;TIME       ;LAT     ;LON      ;DEPTH;DEPFIX;AUTHOR   ;TYPE  ;MAG ;autho2;type2;mag2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
846376;ke  ;ISC      ;12/06/1966;56:25,4;6,8569;-73,1441;166;TRUE  ;ISC      ;mb    ;4,2;USCGS    ;mb    ;4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
846800;ke  ;ISC      ;24/06/1966;00:10,4;7,0415;-73,0396;163,9;      ;ISC      ;mb    ;4,5;USCGS    ;mb    ;4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
845125;ke  ;ISC      ;1/07/1966;33:12,9;6,7659;-72,9842;166;TRUE  ;ISC      ;mb    ;3,9;USCGS    ;mb    ;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
845304;ke  ;ISC      ;7/07/1966;10:32,9;6,8815;-73,0917;166;TRUE  ;ISC      ;mb    ;4,2;USCGS    ;mb    ;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
845407;ke  ;ISC      ;11/07/1966;28:18,5;6,8632;-72,9047;166;TRUE  ;ISC      ;mb    ;4,1;USCGS    ;mb    ;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
845410;ke  ;ISC      ;11/07/1966;29:54,4;6,8879;-73,1321;166;TRUE  ;ISC      ;mb    ;4,3;USCGS    ;mb    ;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
845484;ke  ;ISC      ;13/07/1966;44:22,7;6,7518;-72,8643;160;TRUE  ;ISC      ;mb    ;4,2;USCGS    ;mb    ;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
845523;ke  ;ISC      ;15/07/1966;35:47,9;6,7702;-72,9211;166;TRUE  ;ISC      ;mb    ;3,6;USCGS    ;mb    ;3,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
845659;ke  ;ISC      ;20/07/1966;41:17,3;6,8935;-72,9775;166;TRUE  ;ISC      ;mb    ;4;USCGS    ;mb    ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
844223;ke  ;ISC      ;7/08/1966;21:02,0;6,8883;-73,2354;166;TRUE  ;ISC      ;mb    ;4,4;USCGS    ;mb    ;4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
843152;ke  ;ISC      ;6/09/1966;21:29,0;6,7557;-72,8197;161;TRUE  ;ISC      ;mb    ;4,1;USCGS    ;mb    ;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
843314;ke  ;ISC      ;11/09/1966;20:54,2;6,8976;-73,0213;164,3;      ;ISC      ;mb    ;4,4;USCGS    ;mb    ;4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
843332;ke  ;ISC      ;11/09/1966;38:04,9;6,7367;-72,9514;162,9;      ;ISC      ;mb    ;5,8;USCGS    ;mb    ;5,8;BRK      ;UK    ;5,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841227;ke  ;ISC      ;2/11/1966;37:08,9;6,7937;-72,9635;166;TRUE  ;ISC      ;mb    ;3,8;USCGS    ;mb    ;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841955;ke  ;ISC      ;27/11/1966;10:39,4;6,9294;-73,0374;166;TRUE  ;ISC      ;mb    ;4,3;USCGS    ;mb    ;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
840703;ke  ;ISC      ;15/12/1966;36:16,3;6,7356;-72,8891;166;TRUE  ;ISC      ;mb    ;4,2;USCGS    ;mb    ;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
839351;ke  ;ISC      ;3/01/1967;21:43,6;6,9237;-73,0206;163,5;      ;ISC      ;mb    ;4,5;USCGS    ;mb    ;4,6;TRN      ;M     ;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
839789;ke  ;ISC      ;15/01/1967;03:19,0;6,7392;-72,8565;166;TRUE  ;ISC      ;mb    ;4,1;USCGS    ;mb    ;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
840033;ke  ;ISC      ;22/01/1967;18:16,2;6,7998;-72,9408;166;TRUE  ;ISC      ;mb    ;4,5;USCGS    ;mb    ;4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
840066;ke  ;ISC      ;23/01/1967;27:49,5;6,8104;-72,8558;166;TRUE  ;ISC      ;mb    ;4;USCGS    ;mb    ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
840124;ke  ;ISC      ;25/01/1967;33:10,4;6,8208;-73,0664;166;TRUE  ;ISC      ;mb    ;4;USCGS    ;mb    ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
838538;ke  ;ISC      ;5/02/1967;02:29,6;6,9146;-72,9127;166;TRUE  ;ISC      ;mb    ;4,2;USCGS    ;mb    ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
839109;ke  ;ISC      ;25/02/1967;30:25,6;6,7756;-73,2572;166;TRUE  ;ISC      ;mb    ;4,3;USCGS    ;mb    ;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
839163;ke  ;ISC      ;27/02/1967;50:51,5;6,7462;-72,9122;166;TRUE  ;ISC      ;mb    ;4;USCGS    ;mb    ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
837510;ke  ;ISC      ;7/03/1967;03:09,0;6,8092;-72,952;166;TRUE  ;ISC      ;mb    ;4,2;USCGS    ;mb    ;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
837563;ke  ;ISC      ;9/03/1967;41:57,2;6,7585;-72,9591;166;TRUE  ;ISC      ;mb    ;4,2;USCGS    ;mb    ;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
837999;ke  ;ISC      ;19/03/1967;29:26,1;6,7668;-72,9749;166;TRUE  ;ISC      ;mb    ;4,4;USCGS    ;mb    ;4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
838074;ke  ;ISC      ;21/03/1967;11:44,7;6,8008;-72,9506;160,6;      ;ISC      ;mb    ;5,4;TRN      ;M     ;5,4;USCGS    ;mb    ;5,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
836727;ke  ;ISC      ;14/04/1967;48:25,0;6,7208;-72,8875;166;TRUE  ;ISC      ;mb    ;4;USCGS    ;mb    ;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
836970;ke  ;ISC      ;21/04/1967;10:33,2;6,8881;-73,0465;166;TRUE  ;ISC      ;mb    ;4;USCGS    ;mb    ;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
835199;ke  ;ISC      ;4/05/1967;03:00,7;6,7829;-73,1457;166;TRUE  ;ISC      ;mb    ;4,3;USCGS    ;mb    ;4,5;TRN      ;M     ;5,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
835358;ke  ;ISC      ;8/05/1967;06:29,4;6,8039;-73,3799;35;TRUE  ;ISC      ;mb    ;4,4;USCGS    ;mb    ;4,4;TRN      ;M     ;5,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
835454;ke  ;ISC      ;11/05/1967;08:19,8;6,8583;-72,9351;166;TRUE  ;ISC      ;mb    ;4,8;USCGS    ;mb    ;4,9;TRN      ;M     ;5,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
835497;ke  ;ISC      ;12/05/1967;28:47,5;6,9528;-73,0308;150,2;      ;ISC      ;mb    ;4,7;USCGS    ;mb    ;4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
835807;ke  ;ISC      ;20/05/1967;09:32,6;6,7667;-72,8089;166;TRUE  ;ISC      ;mb    ;4,1;USCGS    ;mb    ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
834471;ke  ;ISC      ;14/06/1967;43:21,6;6,7655;-72,9051;166;TRUE  ;ISC      ;mb    ;3,9;USCGS    ;mb    ;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
834606;ke  ;ISC      ;18/06/1967;26:07,0;6,9739;-73,0661;166;TRUE  ;ISC      ;mb    ;4,4;USCGS    ;mb    ;4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
832899;ke  ;ISC      ;2/07/1967;48:18,6;6,8545;-72,8754;166;TRUE  ;ISC      ;mb    ;3,9;USCGS    ;mb    ;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
832998;ke  ;ISC      ;5/07/1967;19:15,2;6,7976;-72,9527;166;TRUE  ;ISC      ;mb    ;4;USCGS    ;mb    ;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
833052;ke  ;ISC      ;6/07/1967;36:48,4;6,7489;-72,9389;166;TRUE  ;ISC      ;mb    ;4,2;USCGS    ;mb    ;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
833299;ke  ;ISC      ;14/07/1967;32:57,7;6,9725;-72,9503;166;TRUE  ;ISC      ;mb    ;4,4;USCGS    ;mb    ;4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
833862;ke  ;ISC      ;29/07/1967;24:25,5;6,7413;-73,0524;158,9;      ;ISC      ;mb    ;6,1;USCGS    ;mb    ;6;MOS      ;MS    ;6;MOS      ;M     ;6,6;GCMT     ;MW    ;6,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
831966;ke  ;ISC      ;5/08/1967;46:52,9;6,9205;-73,0587;166;TRUE  ;ISC      ;mb    ;4;USCGS    ;mb    ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
832002;ke  ;ISC      ;6/08/1967;43:15,1;6,9103;-72,864;166;TRUE  ;ISC      ;mb    ;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
832262;ke  ;ISC      ;14/08/1967;46:24,5;6,7854;-72,9131;166;TRUE  ;ISC      ;mb    ;4,1;USCGS    ;mb    ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
832271;ke  ;ISC      ;15/08/1967;06:56,7;6,7879;-72,8661;162,2;      ;ISC      ;mb    ;4,5;USCGS    ;mb    ;4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
832389;ke  ;ISC      ;19/08/1967;03:10,1;6,9257;-73,0721;152,9;      ;ISC      ;mb    ;4,6;USCGS    ;mb    ;4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
832582;ke  ;ISC      ;25/08/1967;01:22,4;6,7881;-72,9313;166;TRUE  ;ISC      ;mb    ;4,1;USCGS    ;mb    ;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
830827;ke  ;ISC      ;1/09/1967;49:20,6;6,8427;-73,1163;166;TRUE  ;ISC      ;mb    ;4,7;USCGS    ;mb    ;4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
830896;ke  ;ISC      ;3/09/1967;14:32:37;6,6852;-72,9035;166;TRUE  ;ISC      ;mb    ;4,2;USCGS    ;mb    ;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
830898;ke  ;ISC      ;3/09/1967;02:07,8;6,8453;-72,9559;166;TRUE  ;ISC      ;mb    ;4;USCGS    ;mb    ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
830138;ke  ;ISC      ;9/10/1967;45:10,7;6,7512;-73,0177;166;TRUE  ;ISC      ;mb    ;4,2;USCGS    ;mb    ;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
830517;ke  ;ISC      ;21/10/1967;45:37,4;6,7817;-73,1269;166;TRUE  ;ISC      ;mb    ;4,5;USCGS    ;mb    ;4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
830617;ke  ;ISC      ;25/10/1967;49:39,6;6,8553;-73,0695;166;TRUE  ;ISC      ;mb    ;4,8;USCGS    ;mb    ;4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
829888;ke  ;ISC      ;30/11/1967;22:44,9;6,7555;-72,904;166;TRUE  ;ISC      ;mb    ;4,1;USCGS    ;mb    ;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
828853;ke  ;ISC      ;28/12/1967;33:40,9;6,962;-72,9045;191,5;      ;ISC      ;mb    ;5,2;USCGS    ;mb    ;5,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
827152;ke  ;ISC      ;11/01/1968;12:13,6;6,8721;-72,914;166;TRUE  ;ISC      ;mb    ;4;USCGS    ;mb    ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
827292;ke  ;ISC      ;15/01/1968;35:52,6;6,941;-73,0455;148,7;      ;ISC      ;mb    ;4,6;USCGS    ;mb    ;4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
827363;ke  ;ISC      ;17/01/1968;29:54,3;7,0564;-73,1;120;TRUE  ;ISC      ;mb    ;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
827849;fe  ;ISC      ;30/01/1968;39:17,2;6,8297;-73,0905;163,6;      ;ISC      ;mb    ;4,8;USCGS    ;mb    ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
824519;ke  ;ISC      ;1/03/1968;35:07,0;6,9295;-73,0019;150;TRUE  ;ISC      ;mb    ;4,3;USCGS    ;mb    ;4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
825089;ke  ;ISC      ;16/03/1968;49:49,4;6,7226;-72,8513;166;TRUE  ;ISC      ;mb    ;3,9;USCGS    ;mb    ;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
825311;ke  ;ISC      ;23/03/1968;49:11,2;6,7587;-72,9748;166;TRUE  ;ISC      ;mb    ;4,2;USCGS    ;mb    ;4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
823495;ke  ;ISC      ;4/04/1968;46:41,4;6,8357;-73,0344;166;TRUE  ;ISC      ;mb    ;4,1;USCGS    ;mb    ;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
823917;fe  ;ISC      ;14/04/1968;24:56,2;6,754;-73,0308;161,3;      ;ISC      ;mb    ;4,9;USCGS    ;mb    ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
824326;ke  ;ISC      ;25/04/1968;52:35,1;6,7225;-72,9529;161;TRUE  ;ISC      ;mb    ;4,2;USCGS    ;mb    ;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
821564;ke  ;ISC      ;4/05/1968;19:22,3;6,723;-72,9394;166;TRUE  ;ISC      ;mb    ;4,4;USCGS    ;mb    ;4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
821652;fe  ;ISC      ;7/05/1968;00:29,3;6,7751;-72,9736;157,8;      ;ISC      ;mb    ;5,6;USCGS    ;mb    ;5,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
822447;ke  ;ISC      ;21/05/1968;16:40,8;6,8601;-73,3932;35;TRUE  ;ISC      ;mb    ;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
819793;ke  ;ISC      ;5/06/1968;39:07,8;6,8789;-73,0208;166;TRUE  ;ISC      ;mb    ;4;USCGS    ;mb    ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
820484;ke  ;ISC      ;16/06/1968;13:55,8;6,7428;-73,0093;166;TRUE  ;ISC      ;mb    ;4,2;USCGS    ;mb    ;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
820522;ke  ;ISC      ;17/06/1968;46:11,6;6,6288;-72,8753;161;TRUE  ;ISC      ;mb    ;3,9;USCGS    ;mb    ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
818596;ke  ;ISC      ;3/07/1968;39:45,2;6,7758;-72,8148;161;TRUE  ;ISC      ;mb    ;4;USCGS    ;mb    ;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
819212;ke  ;ISC      ;21/07/1968;28:10,9;6,8137;-73,0887;166;TRUE  ;ISC      ;mb    ;3,9;USCGS    ;mb    ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
819387;ke  ;ISC      ;26/07/1968;29:55,1;6,8382;-73,0507;166;TRUE  ;ISC      ;mb    ;4,4;USCGS    ;mb    ;4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
817921;ke  ;ISC      ;12/08/1968;50:24,6;6,7787;-72,978;166;TRUE  ;ISC      ;mb    ;4,1;USCGS    ;mb    ;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
818447;ke  ;ISC      ;29/08/1968;15:45,5;6,9262;-72,9593;166;TRUE  ;ISC      ;mb    ;4,3;USCGS    ;mb    ;4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
815834;ke  ;ISC      ;12/10/1968;19:57,3;6,8205;-72,8051;166;TRUE  ;ISC      ;mb    ;4,6;USCGS    ;mb    ;4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
816180;ke  ;ISC      ;22/10/1968;49:13,9;6,7557;-72,9073;166;TRUE  ;USCGS    ;mb    ;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
816197;ke  ;ISC      ;22/10/1968;31:30,6;6,7802;-72,9681;166;TRUE  ;ISC      ;mb    ;4,5;USCGS    ;mb    ;4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
815128;ke  ;ISC      ;15/11/1968;28:27,1;6,7318;-72,8892;161;TRUE  ;ISC      ;mb    ;3,7;USCGS    ;mb    ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
815201;ke  ;ISC      ;18/11/1968;09:06,0;6,8418;-72,8078;150;TRUE  ;ISC      ;mb    ;4,1;USCGS    ;mb    ;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
813769;fe  ;ISC      ;1/12/1968;16:39,6;7,015;-72,9504;158,1;      ;ISC      ;mb    ;5;USCGS    ;mb    ;5,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
813794;ke  ;ISC      ;2/12/1968;11:31,2;6,7486;-72,9692;166;TRUE  ;ISC      ;mb    ;3,9;USCGS    ;mb    ;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
814038;ke  ;ISC      ;10/12/1968;36:40,5;6,8216;-72,9229;166;TRUE  ;ISC      ;mb    ;3,9;USCGS    ;mb    ;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
814629;ke  ;ISC      ;30/12/1968;44:11,7;6,8409;-72,8824;166;TRUE  ;ISC      ;mb    ;3,8;USCGS    ;mb    ;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
813562;ke  ;ISC      ;26/01/1969;49:27,4;6,838;-72,8737;166;TRUE  ;ISC      ;mb    ;4,4;USCGS    ;mb    ;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
811846;ke  ;ISC      ;3/02/1969;41:34,3;6,7218;-72,9366;166;TRUE  ;ISC      ;mb    ;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
812550;fe  ;ISC      ;24/02/1969;44:15,4;6,9716;-73,024;149,9;      ;ISC      ;mb    ;5;USCGS    ;mb    ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
809977;fe  ;ISC      ;18/04/1969;05:19,0;6,9001;-73,0422;166;TRUE  ;ISC      ;mb    ;4,3;USCGS    ;mb    ;4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
809997;ke  ;ISC      ;19/04/1969;45:54,6;6,8666;-73,0703;166;TRUE  ;ISC      ;mb    ;3,9;USCGS    ;mb    ;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
809384;ke  ;ISC      ;29/05/1969;20:38,6;6,8821;-72,9443;166;TRUE  ;ISC      ;mb    ;4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
808249;ke  ;ISC      ;22/06/1969;17:28,1;6,8103;-72,9828;166;TRUE  ;ISC      ;mb    ;4;USCGS    ;mb    ;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
806711;ke  ;ISC      ;4/07/1969;12:23,4;6,7801;-72,982;166;TRUE  ;USCGS    ;mb    ;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
807032;ke  ;ISC      ;14/07/1969;44:46,3;6,7844;-73,0324;166;TRUE  ;ISC      ;mb    ;4,5;USCGS    ;mb    ;4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
807121;ke  ;ISC      ;16/07/1969;12:50,0;6,7695;-72,9815;166;TRUE  ;ISC      ;mb    ;3,9;USCGS    ;mb    ;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
807210;ke  ;ISC      ;19/07/1969;28:48,4;6,8948;-73,0381;166;TRUE  ;ISC      ;mb    ;4,5;USCGS    ;mb    ;4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
805374;ke  ;ISC      ;10/08/1969;57:08,5;6,8144;-72,8923;166;TRUE  ;ISC      ;mb    ;3,9;USCGS    ;mb    ;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
805865;ke  ;ISC      ;15/08/1969;35:36,6;6,9894;-73,0323;166;TRUE  ;ISC      ;mb    ;4,5;USCGS    ;mb    ;4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
806255;ke  ;ISC      ;23/08/1969;02:57,5;6,7089;-72,9489;161;TRUE  ;ISC      ;mb    ;4,6;USCGS    ;mb    ;4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
804808;ke  ;ISC      ;23/09/1969;37:44,6;6,7661;-72,9831;166;TRUE  ;ISC      ;mb    ;3,7;USCGS    ;mb    ;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
